leading_item_id,following_item_id,value
KAGJCHMR,FQCLOEXA,2134408
KAGJCHMR,FTSVTTSR,325072
KAGJCHMR,FWUCPMMW,127766
KAGJCHMR,GKQIJYDH,7925667
KAGJCHMR,GYHKIVQT,19923860
KAGJCHMR,JERHKLYW,143045
KAGJCHMR,JSLXRQOK,141377
KAGJCHMR,KJNSOAHR,14526693
KAGJCHMR,LLHREMKS,186981
KAGJCHMR,LPHPPJUG,1304319
KAGJCHMR,LTOYKIML,541397
KAGJCHMR,NZKBIBNU,383655
KAGJCHMR,OXKURKXR,308608
KAGJCHMR,QJQJSWFU,322698
KAGJCHMR,RCBZUSIM,223495
KAGJCHMR,RJGPVEXX,780765
KAGJCHMR,SDWAYPIK,6001597
KAGJCHMR,UGEQLMXM,408578
KAGJCHMR,UQYUIVVR,7540056
KAGJCHMR,VMAQSTJE,238142
KAGJCHMR,WPQXWHYO,11716302
KAGJCHMR,YSYHGLQK,144300
KAGJCHMR,ZGJXVMNI,2437401
KAGJCHMR,ZKENOUDA,490020
KAGJCHMR,ZXERAXWP,158206
KEUWZRKO,ATLDMDBO,44249445
KEUWZRKO,EVBVXETX,5000058
KEUWZRKO,FRHNWLNI,1007985
KEUWZRKO,HCDTGMST,169839
KEUWZRKO,HXYSSRXE,4888896
KEUWZRKO,JBVHSUWY,491750
KEUWZRKO,JPBRUTWP,5780408
KEUWZRKO,KJNSOAHR,14620497
KEUWZRKO,LTOYKIML,649070
KEUWZRKO,LUENUFGA,3462933
KEUWZRKO,MIRCVAMV,183799
KEUWZRKO,NZKBIBNU,490078
KEUWZRKO,PYZMVUWD,146210
KEUWZRKO,QJQJSWFU,237029
KEUWZRKO,QKXNTIIB,1536162
KEUWZRKO,RCBZUSIM,226183
KEUWZRKO,RJGPVEXX,867460
KEUWZRKO,SAHWCZNH,1761328
KEUWZRKO,UIFPPCLR,221925
KEUWZRKO,UQYUIVVR,7621646
KEUWZRKO,UXSPKBJR,681598
KEUWZRKO,VWMBASNE,219025
KEUWZRKO,WPQXWHYO,11813456
KEUWZRKO,WQMVCOEM,225673
KEUWZRKO,XIFHSOWQ,139129
KEUWZRKO,XIPPENFQ,247692
KEUWZRKO,ZGJXVMNI,2453978
KEUWZRKO,ZKENOUDA,572135
KJNSOAHR,APQGTRMF,224793
KJNSOAHR,ATLDMDBO,44147805
KJNSOAHR,BEZYMBBT,3108902
KJNSOAHR,BTMOEMEP,14946077
KJNSOAHR,BUZIIBYG,14444478
KJNSOAHR,DBWLZWNK,361394
KJNSOAHR,DDEXPPXU,225383
KJNSOAHR,DJBLNPNC,134870
KJNSOAHR,EVBVXETX,4864256
KJNSOAHR,FCYBOAXC,104918692
KJNSOAHR,FITUEHWN,189849
KJNSOAHR,FQCLOEXA,2113827
KJNSOAHR,GKQIJYDH,7927084
KJNSOAHR,GYHKIVQT,19896044
KJNSOAHR,IGDVVKUD,132398
KJNSOAHR,LLHREMKS,157871
KJNSOAHR,LRVGFDFM,2047484
KJNSOAHR,LSOIUSXD,356337
KJNSOAHR,QRKRBYJL,2301340
KJNSOAHR,QVLMOEYE,1054982
KJNSOAHR,RAWUKQMJ,3927971
KJNSOAHR,RCBZUSIM,127692
KJNSOAHR,ROACSLMG,2268883
KJNSOAHR,SDWAYPIK,5894086
KJNSOAHR,SUOYXCHP,119602
KJNSOAHR,UGEQLMXM,284908
KJNSOAHR,VBYCLTYZ,628263
KJNSOAHR,XIIEJNEE,142620
KJNSOAHR,XIPPENFQ,320304
KJNSOAHR,XUOIQPFL,2215765
KJNSOAHR,ZCELVYQU,298650
KJNSOAHR,ZXERAXWP,130614
LLHREMKS,AANGBULD,594596
LLHREMKS,BEZYMBBT,3151373
LLHREMKS,BJALXPFS,287010
LLHREMKS,BLANHGYY,176042
LLHREMKS,BUZIIBYG,14462850
LLHREMKS,CCLHWFWF,15678922
LLHREMKS,DEWLVASR,554282
LLHREMKS,ELQGMQWE,782859
LLHREMKS,FCYBOAXC,104954515
LLHREMKS,FWUCPMMW,122888
LLHREMKS,GKQIJYDH,7912531
LLHREMKS,KAGJCHMR,128242
LLHREMKS,KJNSOAHR,14529028
LLHREMKS,LSOIUSXD,357403
LLHREMKS,MBSBZBXA,4669847
LLHREMKS,OKMBFVKS,2121104
LLHREMKS,QKXNTIIB,1459688
LLHREMKS,STZDBITS,22396430
LLHREMKS,UGEQLMXM,298224
LLHREMKS,VBYCLTYZ,649501
LLHREMKS,VUAFAIYJ,852934
LLHREMKS,XIIEJNEE,155714
LLHREMKS,XIPPENFQ,335085
LLHREMKS,YSYHGLQK,132626
LLHREMKS,ZCELVYQU,292822
LLHREMKS,ZXERAXWP,132529
LPHPPJUG,AANGBULD,603478
LPHPPJUG,AHMDUILJ,212702
LPHPPJUG,AXULOHBQ,278470
LPHPPJUG,BEZYMBBT,3119910
LPHPPJUG,BJALXPFS,361372
LPHPPJUG,BSRMSVTC,573549
LPHPPJUG,DDEXPPXU,120642
LPHPPJUG,DEWLVASR,549690
LPHPPJUG,DJBLNPNC,133450
LPHPPJUG,DNMPSKTB,4964095
LPHPPJUG,ELQGMQWE,810727
LPHPPJUG,EVBVXETX,4886788
LPHPPJUG,FDXPMYGF,207888
LPHPPJUG,FQCLOEXA,2114237
LPHPPJUG,FRHNWLNI,915032
LPHPPJUG,GYHKIVQT,19933392
LPHPPJUG,HXYSSRXE,4882859
LPHPPJUG,IGDVVKUD,152960
LPHPPJUG,JBVHSUWY,579303
LPHPPJUG,JPBRUTWP,5765181
LPHPPJUG,KEUWZRKO,575434
LPHPPJUG,LUENUFGA,3592389
LPHPPJUG,MBSBZBXA,4754254
LPHPPJUG,NZKBIBNU,370975
LPHPPJUG,OGAFEHLU,235542
LPHPPJUG,OKMBFVKS,2126003
LPHPPJUG,PYZMVUWD,220450
LPHPPJUG,QJQJSWFU,332460
LPHPPJUG,RAWUKQMJ,3949644
LPHPPJUG,RJGPVEXX,787926
LPHPPJUG,SAHWCZNH,1906201
LPHPPJUG,SDWAYPIK,6001895
LPHPPJUG,VMAQSTJE,255897
LPHPPJUG,WBLJNPZQ,385156
LPHPPJUG,WPQXWHYO,11715810
LPHPPJUG,XUOIQPFL,2224978
LPHPPJUG,ZGJXVMNI,2451573
LPHPPJUG,ZKENOUDA,481994
LPHPPJUG,ZXERAXWP,169804
LRVGFDFM,APQGTRMF,128817
LRVGFDFM,ATLDMDBO,44098545
LRVGFDFM,AXULOHBQ,145908
LRVGFDFM,BEZYMBBT,3038086
LRVGFDFM,BJALXPFS,261036
LRVGFDFM,BLANHGYY,156383
LRVGFDFM,BTMOEMEP,14914377
LRVGFDFM,BUZIIBYG,14440888
LRVGFDFM,DBWLZWNK,240389
LRVGFDFM,DJBLNPNC,122745
LRVGFDFM,DNMPSKTB,4838064
LRVGFDFM,EVBVXETX,4846779
LRVGFDFM,FCYBOAXC,104927000
LRVGFDFM,FRHNWLNI,873765
LRVGFDFM,GYHKIVQT,19793028
LRVGFDFM,HXYSSRXE,4770248
LRVGFDFM,IGDVVKUD,54758
LRVGFDFM,JBVHSUWY,469129
LRVGFDFM,JPBRUTWP,5644916
LRVGFDFM,LPHPPJUG,1376072
LRVGFDFM,LSOIUSXD,336127
LRVGFDFM,NZKBIBNU,367884
LRVGFDFM,OGAFEHLU,47129
LRVGFDFM,OKMBFVKS,2008927
LRVGFDFM,OXKURKXR,162244
LRVGFDFM,PYZMVUWD,129594
LRVGFDFM,QJQJSWFU,223231
LRVGFDFM,QRKRBYJL,2278086
LRVGFDFM,QVLMOEYE,1014898
LRVGFDFM,RAWUKQMJ,3860113
LRVGFDFM,RCBZUSIM,103426
LRVGFDFM,ROACSLMG,2246104
LRVGFDFM,SAHWCZNH,1824155
LRVGFDFM,SDWAYPIK,5816739
LRVGFDFM,UGEQLMXM,231422
LRVGFDFM,UXSPKBJR,568424
LRVGFDFM,VBYCLTYZ,591344
LRVGFDFM,VUAFAIYJ,926554
LRVGFDFM,VWMBASNE,189860
LRVGFDFM,WHPUAOID,234243
LRVGFDFM,WQMVCOEM,120863
LRVGFDFM,XIIEJNEE,85148
LRVGFDFM,XIPPENFQ,329372
LRVGFDFM,XMKRPGLB,1166992
LRVGFDFM,XUOIQPFL,2127870
LRVGFDFM,ZGJXVMNI,2512687
LSOIUSXD,AHMDUILJ,224699
LSOIUSXD,APQGTRMF,163492
LSOIUSXD,AXULOHBQ,157296
LSOIUSXD,BJALXPFS,285833
LSOIUSXD,BLANHGYY,173878
LSOIUSXD,BSRMSVTC,477895
LSOIUSXD,BTMOEMEP,14969053
LSOIUSXD,CCLHWFWF,15771677
LSOIUSXD,DEWLVASR,637567
LSOIUSXD,DNMPSKTB,4875971
LSOIUSXD,DUCMGGNW,856134
LSOIUSXD,ELQGMQWE,910049
LSOIUSXD,EVBVXETX,4990441
LSOIUSXD,FCYBOAXC,105061681
LSOIUSXD,FDXPMYGF,138954
LSOIUSXD,FITUEHWN,286489
LSOIUSXD,FQCLOEXA,2235872
LSOIUSXD,FWUCPMMW,239779
LSOIUSXD,GYHKIVQT,19829271
LSOIUSXD,JBVHSUWY,490295
LSOIUSXD,JERHKLYW,236403
LSOIUSXD,KJNSOAHR,14611653
LSOIUSXD,LPHPPJUG,1383708
LSOIUSXD,LRVGFDFM,2168818
LSOIUSXD,LTOYKIML,559972
LSOIUSXD,MIRCVAMV,190091
LSOIUSXD,NZKBIBNU,466081
LSOIUSXD,OXKURKXR,219517
LSOIUSXD,QKXNTIIB,1456738
LSOIUSXD,QVLMOEYE,1065481
LSOIUSXD,ROACSLMG,2363535
LSOIUSXD,SUOYXCHP,135060
LSOIUSXD,UIFPPCLR,236491
LSOIUSXD,VUAFAIYJ,821987
LSOIUSXD,VWMBASNE,204458
LSOIUSXD,WBLJNPZQ,263285
LSOIUSXD,WHPUAOID,175527
LSOIUSXD,XIFHSOWQ,167723
LSOIUSXD,XIPPENFQ,249855
LSOIUSXD,XUOIQPFL,2141173
LSOIUSXD,YSYHGLQK,222699
LSOIUSXD,ZCELVYQU,406139
LSOIUSXD,ZGJXVMNI,2526008
LSOIUSXD,ZKENOUDA,603115
LSOIUSXD,ZXERAXWP,251886
LTOYKIML,DDEXPPXU,148772
LTOYKIML,DEWLVASR,556474
LTOYKIML,FTSVTTSR,301501
LTOYKIML,GKQIJYDH,7954064
LTOYKIML,JBVHSUWY,579261
LTOYKIML,JPBRUTWP,5806612
LTOYKIML,JSLXRQOK,123946
LTOYKIML,KEUWZRKO,468874
LTOYKIML,LLHREMKS,167978
LTOYKIML,LRVGFDFM,2148694
LTOYKIML,LSOIUSXD,450852
LTOYKIML,MBSBZBXA,4783116
LTOYKIML,NAQIHUKZ,115807
LTOYKIML,OJIFIHMZ,3047079
LTOYKIML,OXKURKXR,319052
LTOYKIML,QKXNTIIB,1459503
LTOYKIML,ROACSLMG,2367740
LTOYKIML,STZDBITS,22492307
LTOYKIML,SUOYXCHP,128008
LTOYKIML,UXSPKBJR,691595
LTOYKIML,VUAFAIYJ,833033
LTOYKIML,WBLJNPZQ,298045
LTOYKIML,WHPUAOID,162466
LTOYKIML,XIIEJNEE,153035
LTOYKIML,XUOIQPFL,2229692
LTOYKIML,ZCELVYQU,330568
LTOYKIML,ZKENOUDA,501272
LUENUFGA,AHMDUILJ,220167
LUENUFGA,ATLDMDBO,44241438
LUENUFGA,AXULOHBQ,264717
LUENUFGA,DNMPSKTB,4979249
LUENUFGA,EVBVXETX,4988215
LUENUFGA,FRHNWLNI,969122
LUENUFGA,HXYSSRXE,4868900
LUENUFGA,IGDVVKUD,215966
LUENUFGA,JPBRUTWP,5775504
LUENUFGA,KJNSOAHR,14608157
LUENUFGA,LPHPPJUG,1286872
LUENUFGA,LRVGFDFM,2155328
LUENUFGA,MIRCVAMV,160323
LUENUFGA,NZKBIBNU,451243
LUENUFGA,OGAFEHLU,217339
LUENUFGA,PYZMVUWD,214726
LUENUFGA,QJQJSWFU,238832
LUENUFGA,QRKRBYJL,2410026
LUENUFGA,RAWUKQMJ,3963015
LUENUFGA,RCBZUSIM,221987
LUENUFGA,SAHWCZNH,1774662
LUENUFGA,SDWAYPIK,5986086
LUENUFGA,UGEQLMXM,403244
LUENUFGA,VWMBASNE,214437
LUENUFGA,WBLJNPZQ,356784
LUENUFGA,WPQXWHYO,11788109
LUENUFGA,XIFHSOWQ,131118
LUENUFGA,XIPPENFQ,222814
LUENUFGA,ZCELVYQU,415190
LUENUFGA,ZGJXVMNI,2443799
LUENUFGA,ZXERAXWP,253542
MBSBZBXA,AANGBULD,583718
MBSBZBXA,AHMDUILJ,300562
MBSBZBXA,ATLDMDBO,44245178
MBSBZBXA,BUZIIBYG,14522807
MBSBZBXA,DDEXPPXU,142869
MBSBZBXA,DUCMGGNW,951455
MBSBZBXA,FTSVTTSR,322572
MBSBZBXA,HCDTGMST,139939
MBSBZBXA,HXYSSRXE,4880091
MBSBZBXA,JBVHSUWY,573446
MBSBZBXA,JERHKLYW,140287
MBSBZBXA,LUENUFGA,3494807
MBSBZBXA,NZKBIBNU,466188
MBSBZBXA,OJIFIHMZ,3116819
MBSBZBXA,PYZMVUWD,134911
MBSBZBXA,QJQJSWFU,326463
MBSBZBXA,QRKRBYJL,2425136
MBSBZBXA,QVLMOEYE,1158733
MBSBZBXA,RCBZUSIM,213820
MBSBZBXA,ROACSLMG,2366714
MBSBZBXA,SDWAYPIK,5976489
MBSBZBXA,TGOELCAG,339972
MBSBZBXA,UQYUIVVR,7525257
MBSBZBXA,VBYCLTYZ,746801
MBSBZBXA,VMAQSTJE,217076
MBSBZBXA,YSYHGLQK,124919
MIRCVAMV,AHMDUILJ,316720
MIRCVAMV,APQGTRMF,184281
MIRCVAMV,CCLHWFWF,15656431
MIRCVAMV,DBWLZWNK,288106
MIRCVAMV,DDEXPPXU,138039
MIRCVAMV,DEWLVASR,647732
MIRCVAMV,DUCMGGNW,952938
MIRCVAMV,FCYBOAXC,105032308
MIRCVAMV,FITUEHWN,280009
MIRCVAMV,JERHKLYW,149803
MIRCVAMV,KAGJCHMR,122871
MIRCVAMV,LPHPPJUG,1291187
MIRCVAMV,LSOIUSXD,378711
MIRCVAMV,LTOYKIML,544770
MIRCVAMV,NZKBIBNU,383437
MIRCVAMV,OXKURKXR,232406
MIRCVAMV,RJGPVEXX,796461
MIRCVAMV,UQYUIVVR,7552751
MIRCVAMV,VUAFAIYJ,941082
MIRCVAMV,WHPUAOID,252023
MIRCVAMV,ZGJXVMNI,2432715
MIRCVAMV,ZKENOUDA,513866
NAQIHUKZ,BEZYMBBT,3136765
NAQIHUKZ,BUZIIBYG,14477198
NAQIHUKZ,DBWLZWNK,294625
NAQIHUKZ,DEWLVASR,557805
NAQIHUKZ,DUCMGGNW,877934
NAQIHUKZ,FITUEHWN,179596
NAQIHUKZ,FQCLOEXA,2134115
NAQIHUKZ,FTSVTTSR,243895
NAQIHUKZ,GKQIJYDH,7929815
NAQIHUKZ,KAGJCHMR,140004
NAQIHUKZ,LLHREMKS,110103
NAQIHUKZ,OKMBFVKS,2130990
NAQIHUKZ,SAAYMURU,131299
NAQIHUKZ,SNHYOVBM,323429
NAQIHUKZ,STZDBITS,22395569
NAQIHUKZ,SUOYXCHP,140749
NAQIHUKZ,TGOELCAG,339055
NAQIHUKZ,VUAFAIYJ,839432
NAQIHUKZ,WHPUAOID,161381
NAQIHUKZ,YSYHGLQK,138801
NAQIHUKZ,ZCELVYQU,304445
NZKBIBNU,AANGBULD,593803
NZKBIBNU,DEWLVASR,547719
NZKBIBNU,DUCMGGNW,860147
NZKBIBNU,ELQGMQWE,793682
NZKBIBNU,EVBVXETX,4884537
NZKBIBNU,FDXPMYGF,151729
NZKBIBNU,FITUEHWN,197358
NZKBIBNU,FRHNWLNI,887832
NZKBIBNU,FTSVTTSR,309866
NZKBIBNU,FWUCPMMW,131173
NZKBIBNU,IGDVVKUD,155308
NZKBIBNU,JSLXRQOK,127188
NZKBIBNU,KAGJCHMR,228494
NZKBIBNU,KEUWZRKO,559282
NZKBIBNU,KJNSOAHR,14527452
NZKBIBNU,LTOYKIML,554316
NZKBIBNU,LUENUFGA,3597154
NZKBIBNU,NAQIHUKZ,111622
NZKBIBNU,OKMBFVKS,2141789
NZKBIBNU,PYZMVUWD,212737
NZKBIBNU,QJQJSWFU,332452
NZKBIBNU,RCBZUSIM,133903
NZKBIBNU,RJGPVEXX,779928
NZKBIBNU,SAHWCZNH,1891876
NZKBIBNU,SUOYXCHP,138135
NZKBIBNU,UIFPPCLR,308523
NZKBIBNU,VUAFAIYJ,837514
NZKBIBNU,VWMBASNE,325733
NZKBIBNU,WHPUAOID,164670
NZKBIBNU,WPQXWHYO,11693394
NZKBIBNU,WQMVCOEM,124632
NZKBIBNU,XIFHSOWQ,263041
NZKBIBNU,XIIEJNEE,154754
NZKBIBNU,XIPPENFQ,358930
NZKBIBNU,ZCELVYQU,335502
NZKBIBNU,ZKENOUDA,488369
NZKBIBNU,ZXERAXWP,170426
OGAFEHLU,AHMDUILJ,221672
OGAFEHLU,APQGTRMF,155121
OGAFEHLU,ATLDMDBO,44129427
OGAFEHLU,BEZYMBBT,3056460
OGAFEHLU,BTMOEMEP,14946593
OGAFEHLU,BUZIIBYG,14467145
OGAFEHLU,DBWLZWNK,259353
OGAFEHLU,DEWLVASR,635869
OGAFEHLU,DJBLNPNC,144762
OGAFEHLU,DNMPSKTB,4838156
OGAFEHLU,DUCMGGNW,865789
OGAFEHLU,FCYBOAXC,104933595
OGAFEHLU,FRHNWLNI,898724
OGAFEHLU,GYHKIVQT,19797917
OGAFEHLU,IGDVVKUD,131402
OGAFEHLU,JPBRUTWP,5671603
OGAFEHLU,KJNSOAHR,14609575
OGAFEHLU,LPHPPJUG,1387105
OGAFEHLU,LRVGFDFM,2050271
OGAFEHLU,LSOIUSXD,364971
OGAFEHLU,MBSBZBXA,4756824
OGAFEHLU,OKMBFVKS,2007853
OGAFEHLU,OXKURKXR,207375
OGAFEHLU,QJQJSWFU,233214
OGAFEHLU,QRKRBYJL,2289963
OGAFEHLU,QVLMOEYE,1033018
OGAFEHLU,RAWUKQMJ,3873921
OGAFEHLU,RCBZUSIM,123759
OGAFEHLU,RJGPVEXX,877122
OGAFEHLU,ROACSLMG,2262542
OGAFEHLU,SDWAYPIK,5878490
OGAFEHLU,UGEQLMXM,274519
OGAFEHLU,UIFPPCLR,202572
OGAFEHLU,UQYUIVVR,7634581
OGAFEHLU,UXSPKBJR,598661
OGAFEHLU,VBYCLTYZ,601850
OGAFEHLU,VMAQSTJE,161130
OGAFEHLU,VUAFAIYJ,924033
OGAFEHLU,VWMBASNE,198819
OGAFEHLU,WBLJNPZQ,296221
OGAFEHLU,WQMVCOEM,134123
OGAFEHLU,XIFHSOWQ,175330
OGAFEHLU,XIIEJNEE,138442
OGAFEHLU,XIPPENFQ,269339
OGAFEHLU,XUOIQPFL,2136385
OGAFEHLU,ZGJXVMNI,2532870
OGAFEHLU,ZKENOUDA,582745
OGAFEHLU,ZXERAXWP,253522
OJIFIHMZ,AHMDUILJ,208064
OJIFIHMZ,BEZYMBBT,3142808
OJIFIHMZ,DEWLVASR,549065
OJIFIHMZ,FITUEHWN,178610
OJIFIHMZ,FTSVTTSR,309295
OJIFIHMZ,FWUCPMMW,220780
OJIFIHMZ,HCDTGMST,163081
OJIFIHMZ,JBVHSUWY,568516
OJIFIHMZ,JERHKLYW,136233
OJIFIHMZ,JSLXRQOK,142649
OJIFIHMZ,KEUWZRKO,567190
OJIFIHMZ,MBSBZBXA,4740590
OJIFIHMZ,NAQIHUKZ,116663
OJIFIHMZ,QJQJSWFU,326581
OJIFIHMZ,QKXNTIIB,1475770
OJIFIHMZ,RCBZUSIM,135942
OJIFIHMZ,SAHWCZNH,1885123
OJIFIHMZ,SNHYOVBM,322845
OJIFIHMZ,STZDBITS,22408396
OJIFIHMZ,TGOELCAG,430958
OJIFIHMZ,UXSPKBJR,614699
OJIFIHMZ,VMAQSTJE,156435
OJIFIHMZ,WPQXWHYO,11722513
OJIFIHMZ,XIIEJNEE,244243
OKMBFVKS,AANGBULD,677977
OKMBFVKS,APQGTRMF,164242
OKMBFVKS,ATLDMDBO,44141163
OKMBFVKS,AXULOHBQ,177554
OKMBFVKS,BEZYMBBT,3034577
OKMBFVKS,BJALXPFS,292345
OKMBFVKS,BLANHGYY,185738
OKMBFVKS,BSRMSVTC,484506
OKMBFVKS,BTMOEMEP,14941590
OKMBFVKS,DBWLZWNK,280121
OKMBFVKS,DEWLVASR,657223
OKMBFVKS,DJBLNPNC,123238
OKMBFVKS,DNMPSKTB,4875669
OKMBFVKS,ELQGMQWE,908558
OKMBFVKS,FCYBOAXC,105049729
OKMBFVKS,FDXPMYGF,121149
OKMBFVKS,FQCLOEXA,2238105
OKMBFVKS,FRHNWLNI,893678
OKMBFVKS,GYHKIVQT,19804665
OKMBFVKS,IGDVVKUD,131813
OKMBFVKS,JPBRUTWP,5692102
OKMBFVKS,KJNSOAHR,14618813
OKMBFVKS,LLHREMKS,263053
OKMBFVKS,LPHPPJUG,1378454
OKMBFVKS,OGAFEHLU,119617
OKMBFVKS,OXKURKXR,232111
OKMBFVKS,PYZMVUWD,126097
OKMBFVKS,QJQJSWFU,234969
OKMBFVKS,QRKRBYJL,2330239
OKMBFVKS,QVLMOEYE,1067319
OKMBFVKS,RAWUKQMJ,3866966
OKMBFVKS,RCBZUSIM,122974
OKMBFVKS,RJGPVEXX,868755
OKMBFVKS,ROACSLMG,2283471
OKMBFVKS,SDWAYPIK,5883034
OKMBFVKS,UGEQLMXM,309353
OKMBFVKS,UIFPPCLR,219489
OKMBFVKS,UQYUIVVR,7625565
OKMBFVKS,UXSPKBJR,600064
OKMBFVKS,VMAQSTJE,154127
OKMBFVKS,VWMBASNE,210558
OKMBFVKS,WBLJNPZQ,294711
OKMBFVKS,WPQXWHYO,11779166
OKMBFVKS,XMKRPGLB,1111002
OKMBFVKS,XUOIQPFL,2148266
OKMBFVKS,YSYHGLQK,220750
OKMBFVKS,ZGJXVMNI,2536339
OKMBFVKS,ZKENOUDA,586466
OKMBFVKS,ZXERAXWP,250627
OXKURKXR,AANGBULD,695399
OXKURKXR,APQGTRMF,151712
OXKURKXR,ATLDMDBO,44131239
OXKURKXR,AXULOHBQ,170974
OXKURKXR,BEZYMBBT,3025295
OXKURKXR,BJALXPFS,299228
OXKURKXR,BSRMSVTC,486109
OXKURKXR,BTMOEMEP,14953711
OXKURKXR,DBWLZWNK,280178
OXKURKXR,DEWLVASR,662856
OXKURKXR,DJBLNPNC,129564
OXKURKXR,DNMPSKTB,4873828
OXKURKXR,ELQGMQWE,912342
OXKURKXR,FDXPMYGF,146563
OXKURKXR,FQCLOEXA,2245679
OXKURKXR,FTSVTTSR,314081
OXKURKXR,GYHKIVQT,19825698
OXKURKXR,HXYSSRXE,4774855
OXKURKXR,IGDVVKUD,146960
OXKURKXR,JBVHSUWY,484678
OXKURKXR,JPBRUTWP,5689821
OXKURKXR,JSLXRQOK,113893
OXKURKXR,KJNSOAHR,14617599
OXKURKXR,LPHPPJUG,1390757
OXKURKXR,LSOIUSXD,355580
OXKURKXR,LTOYKIML,549181
OXKURKXR,NAQIHUKZ,123214
OXKURKXR,OJIFIHMZ,3049854
OXKURKXR,OKMBFVKS,2051198
OXKURKXR,QRKRBYJL,2310890
OXKURKXR,QVLMOEYE,1054947
OXKURKXR,RAWUKQMJ,3861996
OXKURKXR,RCBZUSIM,138244
OXKURKXR,SDWAYPIK,5884388
OXKURKXR,TGOELCAG,349360
OXKURKXR,UGEQLMXM,307145
OXKURKXR,UIFPPCLR,246180
OXKURKXR,VBYCLTYZ,640255
OXKURKXR,VMAQSTJE,163596
OXKURKXR,WBLJNPZQ,293301
OXKURKXR,WQMVCOEM,139563
OXKURKXR,XIIEJNEE,178720
OXKURKXR,XUOIQPFL,2156864
OXKURKXR,ZGJXVMNI,2544747
OXKURKXR,ZKENOUDA,598918
PYZMVUWD,AHMDUILJ,221355
PYZMVUWD,CCLHWFWF,15767917
PYZMVUWD,DDEXPPXU,246910
PYZMVUWD,DEWLVASR,632213
PYZMVUWD,EVBVXETX,4995490
PYZMVUWD,FCYBOAXC,105045180
PYZMVUWD,FRHNWLNI,971696
PYZMVUWD,GYHKIVQT,19848903
PYZMVUWD,JBVHSUWY,485451
PYZMVUWD,JPBRUTWP,5687240
PYZMVUWD,KAGJCHMR,220684
PYZMVUWD,KJNSOAHR,14626487
PYZMVUWD,LSOIUSXD,356900
PYZMVUWD,LUENUFGA,3475266
PYZMVUWD,MBSBZBXA,4764640
PYZMVUWD,MIRCVAMV,189827
PYZMVUWD,OGAFEHLU,123102
PYZMVUWD,OXKURKXR,231363
PYZMVUWD,QJQJSWFU,225372
PYZMVUWD,RJGPVEXX,877818
PYZMVUWD,SAHWCZNH,1789816
PYZMVUWD,SDWAYPIK,5899867
PYZMVUWD,UGEQLMXM,305455
PYZMVUWD,UIFPPCLR,236982
PYZMVUWD,UXSPKBJR,619237
PYZMVUWD,VUAFAIYJ,931548
PYZMVUWD,VWMBASNE,225004
PYZMVUWD,WBLJNPZQ,306301
PYZMVUWD,WPQXWHYO,11786508
PYZMVUWD,XIFHSOWQ,155166
PYZMVUWD,XIPPENFQ,258463
PYZMVUWD,XMKRPGLB,1209496
PYZMVUWD,ZKENOUDA,591853
PYZMVUWD,ZXERAXWP,267014
QJQJSWFU,AANGBULD,698338
QJQJSWFU,AHMDUILJ,232596
QJQJSWFU,APQGTRMF,176450
QJQJSWFU,BEZYMBBT,3046013
QJQJSWFU,BTMOEMEP,14954773
QJQJSWFU,BUZIIBYG,14451720
QJQJSWFU,DUCMGGNW,868424
QJQJSWFU,FCYBOAXC,105041508
QJQJSWFU,FDXPMYGF,214040
QJQJSWFU,FRHNWLNI,910025
QJQJSWFU,GYHKIVQT,19825160
QJQJSWFU,HCDTGMST,270771
QJQJSWFU,JBVHSUWY,492470
QJQJSWFU,KAGJCHMR,219080
QJQJSWFU,KJNSOAHR,14620487
QJQJSWFU,LLHREMKS,173075
QJQJSWFU,LPHPPJUG,1382879
QJQJSWFU,LTOYKIML,661204
QJQJSWFU,LUENUFGA,3581445
QJQJSWFU,MBSBZBXA,4758374
QJQJSWFU,OKMBFVKS,2019014
QJQJSWFU,OXKURKXR,214236
QJQJSWFU,QRKRBYJL,2318145
QJQJSWFU,QVLMOEYE,1068182
QJQJSWFU,RCBZUSIM,129380
QJQJSWFU,RJGPVEXX,869084
QJQJSWFU,SDWAYPIK,5878601
QJQJSWFU,UIFPPCLR,238163
QJQJSWFU,UXSPKBJR,602344
QJQJSWFU,VBYCLTYZ,648482
QJQJSWFU,VWMBASNE,227005
QJQJSWFU,WQMVCOEM,145109
QJQJSWFU,ZCELVYQU,421713
QJQJSWFU,ZKENOUDA,578908
QJQJSWFU,ZXERAXWP,249416
QKXNTIIB,AHMDUILJ,302400
QKXNTIIB,APQGTRMF,168002
QKXNTIIB,BEZYMBBT,3120239
QKXNTIIB,BLANHGYY,165704
QKXNTIIB,ELQGMQWE,792097
QKXNTIIB,FTSVTTSR,301660
QKXNTIIB,JERHKLYW,242053
QKXNTIIB,JSLXRQOK,121588
QKXNTIIB,KEUWZRKO,468042
QKXNTIIB,LTOYKIML,551207
QKXNTIIB,NAQIHUKZ,113453
QKXNTIIB,QJQJSWFU,256631
QKXNTIIB,SAAYMURU,235666
QKXNTIIB,SNHYOVBM,327117
QKXNTIIB,TGOELCAG,352540
QKXNTIIB,UQYUIVVR,7527441
QKXNTIIB,WBLJNPZQ,292630
QKXNTIIB,WPQXWHYO,11789361
QKXNTIIB,WQMVCOEM,200705
QKXNTIIB,XIIEJNEE,161539
QKXNTIIB,XIPPENFQ,253712
QRKRBYJL,AANGBULD,694840
